season,temp,humidity,workingday,atemp,weather,windspeed,holiday,year,month,day,hour,min,sec,log_count
3,29.52,58,1,33.335,1,0.0,0,2012,7,5,4,0,0,1.9459101490553132
3,29.52,62,1,34.09,1,0.0,0,2012,7,5,5,0,0,3.367295829986474
3,29.52,58,1,33.335,1,0.0,0,2012,7,5,6,0,0,4.890349128221754
3,31.16,55,1,34.85,1,0.0,0,2012,7,5,7,0,0,5.8377304471659395
3,32.8,49,1,37.12,1,8.9981,0,2012,7,5,8,0,0,6.309918278226516
3,34.44,49,1,39.395,1,19.9995,0,2012,7,5,9,0,0,5.680172609017068
3,35.26,44,1,39.395,1,23.9994,0,2012,7,5,10,0,0,5.225746673713202
3,36.9,35,1,40.91,1,19.9995,0,2012,7,5,11,0,0,5.497168225293202
3,36.9,35,1,40.91,1,23.9994,0,2012,7,5,12,0,0,5.62040086571715
3,37.72,33,1,41.665,1,15.0013,0,2012,7,5,13,0,0,5.736572297479192
3,37.72,33,1,41.665,1,22.0028,0,2012,7,5,14,0,0,5.484796933490655
3,37.72,33,1,41.665,1,23.9994,0,2012,7,5,15,0,0,5.537334267018537
3,37.72,33,1,41.665,1,16.9979,0,2012,7,5,16,0,0,6.07073772800249
3,37.72,35,1,42.425,1,11.0014,0,2012,7,5,17,0,0,6.535241271013659
3,36.9,39,1,41.665,2,22.0028,0,2012,7,5,18,0,0,6.408528791059498
3,36.08,39,1,40.15,2,16.9979,0,2012,7,5,19,0,0,6.220590170099739
3,35.26,41,1,39.395,2,15.0013,0,2012,7,5,20,0,0,5.771441123130016
3,34.44,47,1,38.635,1,12.998,0,2012,7,5,21,0,0,5.777652323222656
3,33.62,59,1,40.15,1,8.9981,0,2012,7,5,22,0,0,5.41610040220442
3,32.8,55,1,37.88,1,11.0014,0,2012,7,5,23,0,0,4.875197323201151
3,31.98,62,1,37.12,1,8.9981,0,2012,7,6,0,0,0,4.624972813284271
3,31.98,55,1,36.365,1,15.0013,0,2012,7,6,1,0,0,3.367295829986474
3,31.16,62,1,35.605,1,8.9981,0,2012,7,6,2,0,0,2.833213344056216
3,30.34,70,1,34.85,2,12.998,0,2012,7,6,3,0,0,1.9459101490553132
3,30.34,66,1,34.85,1,15.0013,0,2012,7,6,4,0,0,1.791759469228055
3,30.34,66,1,34.85,1,12.998,0,2012,7,6,5,0,0,3.5553480614894135
3,30.34,66,1,34.85,1,12.998,0,2012,7,6,6,0,0,4.875197323201151
3,31.98,46,1,34.85,1,8.9981,0,2012,7,6,7,0,0,5.8664680569332965
3,32.8,41,1,35.605,1,11.0014,0,2012,7,6,8,0,0,6.371611847231857
3,33.62,36,1,36.365,1,8.9981,0,2012,7,6,9,0,0,5.717027701406222
3,35.26,30,1,37.12,1,0.0,0,2012,7,6,10,0,0,5.3471075307174685
3,34.44,32,1,36.365,1,6.0032,0,2012,7,6,11,0,0,5.4510384535657
3,36.08,28,1,37.88,1,7.0015,0,2012,7,6,12,0,0,5.802118375377063
3,36.9,27,1,39.395,1,7.0015,0,2012,7,6,13,0,0,5.680172609017068
3,36.9,31,1,40.15,1,11.0014,0,2012,7,6,14,0,0,5.616771097666572
3,37.72,29,1,40.91,1,12.998,0,2012,7,6,15,0,0,5.652489180268651
3,37.72,29,1,40.91,1,7.0015,0,2012,7,6,16,0,0,5.910796644040527
3,37.72,29,1,40.91,1,0.0,0,2012,7,6,17,0,0,6.3561076606958915
3,36.9,33,1,40.15,1,16.9979,0,2012,7,6,18,0,0,6.327936783729195
3,36.08,35,1,39.395,1,15.0013,0,2012,7,6,19,0,0,6.035481432524756
3,35.26,39,1,38.635,1,7.0015,0,2012,7,6,20,0,0,5.817111159963204
3,33.62,52,1,38.635,1,8.9981,0,2012,7,6,21,0,0,5.703782474656201
3,32.8,55,1,37.88,1,12.998,0,2012,7,6,22,0,0,5.662960480135946
3,32.8,63,1,39.395,1,7.0015,0,2012,7,6,23,0,0,5.099866427824199
3,31.98,66,0,37.88,1,8.9981,0,2012,7,7,0,0,0,5.0106352940962555
3,31.16,70,0,36.365,1,11.0014,0,2012,7,7,1,0,0,4.2626798770413155
3,31.16,72,0,37.12,1,11.0014,0,2012,7,7,2,0,0,4.060443010546419
3,30.34,74,0,35.605,1,8.9981,0,2012,7,7,3,0,0,3.4339872044851463
3,30.34,74,0,35.605,1,11.0014,0,2012,7,7,4,0,0,2.772588722239781
3,30.34,74,0,35.605,1,12.998,0,2012,7,7,5,0,0,2.6390573296152584
3,30.34,74,0,35.605,1,7.0015,0,2012,7,7,6,0,0,3.4339872044851463
3,31.98,66,0,37.88,1,7.0015,0,2012,7,7,7,0,0,4.2626798770413155
3,33.62,63,0,41.665,1,12.998,0,2012,7,7,8,0,0,5.0238805208462765
3,34.44,59,0,41.665,1,11.0014,0,2012,7,7,9,0,0,5.545177444479562
3,37.72,37,0,43.18,1,15.0013,0,2012,7,7,10,0,0,5.783825182329737
3,38.54,38,0,43.94,1,12.998,0,2012,7,7,11,0,0,5.905361848054571
3,39.36,31,0,43.18,1,23.9994,0,2012,7,7,12,0,0,5.834810737062605
3,39.36,31,0,43.18,2,16.9979,0,2012,7,7,13,0,0,5.886104031450156
3,39.36,30,0,43.18,2,8.9981,0,2012,7,7,14,0,0,5.730099782973574
3,39.36,26,0,42.425,1,0.0,0,2012,7,7,15,0,0,5.723585101952381
3,41.0,19,0,43.18,1,11.0014,0,2012,7,7,16,0,0,5.683579767338681
3,39.36,26,0,42.425,1,8.9981,0,2012,7,7,17,0,0,5.631211781821365
3,38.54,29,0,41.665,1,6.0032,0,2012,7,7,18,0,0,5.6240175061873385
3,37.72,33,0,41.665,1,8.9981,0,2012,7,7,19,0,0,5.659482215759621
3,36.9,37,0,40.91,1,11.0014,0,2012,7,7,20,0,0,5.62040086571715
3,36.08,37,0,39.395,1,12.998,0,2012,7,7,21,0,0,5.303304908059076
3,34.44,59,0,41.665,1,12.998,0,2012,7,7,22,0,0,5.393627546352362
3,34.44,56,0,40.91,1,11.0014,0,2012,7,7,23,0,0,4.997212273764115
3,33.62,56,0,39.395,1,8.9981,0,2012,7,8,0,0,0,4.990432586778736
3,33.62,56,0,39.395,1,7.0015,0,2012,7,8,1,0,0,4.820281565605037
3,33.62,52,0,38.635,1,7.0015,0,2012,7,8,2,0,0,4.248495242049359
3,32.8,59,0,38.635,1,7.0015,0,2012,7,8,3,0,0,3.5553480614894135
3,31.98,66,0,37.88,1,7.0015,0,2012,7,8,4,0,0,2.5649493574615367
3,31.98,62,0,37.12,1,0.0,0,2012,7,8,5,0,0,1.791759469228055
3,31.98,70,0,38.635,1,8.9981,0,2012,7,8,6,0,0,3.044522437723423
3,32.8,66,0,40.15,1,0.0,0,2012,7,8,7,0,0,3.9512437185814275
3,34.44,53,0,40.15,1,8.9981,0,2012,7,8,8,0,0,4.867534450455582
3,35.26,50,0,40.91,1,7.0015,0,2012,7,8,9,0,0,5.488937726156687
3,36.9,45,0,43.18,1,0.0,0,2012,7,8,10,0,0,5.765191102784844
3,37.72,42,0,44.695,1,19.9995,0,2012,7,8,11,0,0,5.963579343618446
3,37.72,42,0,44.695,1,12.998,0,2012,7,8,12,0,0,5.929589143389895
3,38.54,38,0,43.94,1,16.9979,0,2012,7,8,13,0,0,5.820082930352362
3,39.36,36,0,45.455,1,11.0014,0,2012,7,8,14,0,0,5.7430031878094825
3,37.72,42,0,44.695,3,19.0012,0,2012,7,8,15,0,0,5.697093486505405
3,32.8,66,0,40.15,2,15.0013,0,2012,7,8,16,0,0,5.673323267171493
3,31.98,59,0,37.12,1,0.0,0,2012,7,8,17,0,0,5.598421958998375
3,31.98,62,0,37.12,1,7.0015,0,2012,7,8,18,0,0,5.53338948872752
3,31.98,62,0,37.12,1,11.0014,0,2012,7,8,19,0,0,5.521460917862246
3,31.16,70,0,36.365,1,6.0032,0,2012,7,8,20,0,0,5.652489180268651
3,31.16,70,0,36.365,1,8.9981,0,2012,7,8,21,0,0,5.332718793265369
3,30.34,70,0,34.85,3,6.0032,0,2012,7,8,22,0,0,4.804021044733257
3,27.88,83,0,31.82,3,6.0032,0,2012,7,8,23,0,0,4.812184355372417
3,27.88,89,1,31.82,2,6.0032,0,2012,7,9,0,0,0,3.6635616461296463
3,28.7,89,1,33.335,3,7.0015,0,2012,7,9,1,0,0,2.8903717578961645
3,28.7,89,1,33.335,3,12.998,0,2012,7,9,2,0,0,1.6094379124341003
3,28.7,89,1,33.335,3,12.998,0,2012,7,9,3,0,0,1.6094379124341003
3,27.06,89,1,29.545,3,26.0027,0,2012,7,9,4,0,0,0.6931471805599453
3,27.06,83,1,30.305,2,15.0013,0,2012,7,9,5,0,0,3.332204510175204
3,26.24,89,1,28.79,3,16.9979,0,2012,7,9,6,0,0,4.5217885770490405
3,27.06,83,1,30.305,3,15.0013,0,2012,7,9,7,0,0,5.438079308923196
3,27.06,83,1,30.305,2,11.0014,0,2012,7,9,8,0,0,6.12029741895095
3,27.06,83,1,30.305,2,11.0014,0,2012,7,9,9,0,0,5.8944028342648505
3,27.06,83,1,30.305,2,12.998,0,2012,7,9,10,0,0,5.1647859739235145
3,29.52,62,1,34.09,2,8.9981,0,2012,7,9,11,0,0,5.375278407684165
3,30.34,58,1,34.09,2,8.9981,0,2012,7,9,12,0,0,5.583496308781699
3,31.16,55,1,34.85,2,16.9979,0,2012,7,9,13,0,0,5.541263545158426
3,30.34,55,1,34.09,2,16.9979,0,2012,7,9,14,0,0,5.488937726156687
3,31.16,45,1,34.09,2,15.0013,0,2012,7,9,15,0,0,5.634789603169249
3,31.98,40,1,34.85,1,19.0012,0,2012,7,9,16,0,0,6.023447592961033
3,31.98,40,1,34.85,1,11.0014,0,2012,7,9,17,0,0,6.744059186311348
3,31.16,48,1,34.09,1,8.9981,0,2012,7,9,18,0,0,6.77078942390898
3,30.34,55,1,34.09,1,11.0014,0,2012,7,9,19,0,0,6.447305862541213
3,30.34,55,1,34.09,2,7.0015,0,2012,7,9,20,0,0,6.102558594613569
3,30.34,55,1,34.09,2,6.0032,0,2012,7,9,21,0,0,5.802118375377063
3,29.52,58,1,33.335,2,7.0015,0,2012,7,9,22,0,0,5.4116460518550396
3,28.7,65,1,32.575,2,7.0015,0,2012,7,9,23,0,0,4.875197323201151
3,28.7,70,1,32.575,1,6.0032,0,2012,7,10,0,0,0,4.23410650459726
3,28.7,74,1,33.335,1,8.9981,0,2012,7,10,1,0,0,2.70805020110221
3,28.7,74,1,33.335,1,8.9981,0,2012,7,10,2,0,0,2.772588722239781
3,27.88,79,1,31.82,1,0.0,0,2012,7,10,3,0,0,1.0986122886681098
3,27.88,79,1,31.82,1,8.9981,0,2012,7,10,4,0,0,1.3862943611198906
3,27.06,83,1,30.305,1,8.9981,0,2012,7,10,5,0,0,3.7376696182833684
3,27.88,79,1,31.82,2,7.0015,0,2012,7,10,6,0,0,5.231108616854587
3,28.7,74,1,33.335,2,7.0015,0,2012,7,10,7,0,0,6.253828811575473
3,29.52,74,1,34.85,1,8.9981,0,2012,7,10,8,0,0,6.47543271670409
3,30.34,66,1,34.85,1,8.9981,0,2012,7,10,9,0,0,5.802118375377063
3,31.16,62,1,35.605,1,12.998,0,2012,7,10,10,0,0,5.247024072160486
3,32.8,46,1,36.365,1,12.998,0,2012,7,10,11,0,0,5.517452896464707
3,32.8,41,1,35.605,1,8.9981,0,2012,7,10,12,0,0,5.605802066295998
3,33.62,38,1,36.365,1,12.998,0,2012,7,10,13,0,0,5.634789603169249
3,33.62,38,1,36.365,1,11.0014,0,2012,7,10,14,0,0,5.488937726156687
3,32.8,41,1,35.605,1,15.0013,0,2012,7,10,15,0,0,5.579729825986222
3,32.8,43,1,36.365,1,15.0013,0,2012,7,10,16,0,0,6.075346031088684
3,31.98,49,1,35.605,1,12.998,0,2012,7,10,17,0,0,6.77078942390898
3,28.7,74,1,33.335,3,15.0013,0,2012,7,10,18,0,0,6.70808408385307
3,28.7,74,1,33.335,3,15.0013,0,2012,7,10,19,0,0,6.025865973825314
3,26.24,83,1,28.79,3,15.0013,0,2012,7,10,20,0,0,4.430816798843313
3,26.24,89,1,28.79,3,7.0015,0,2012,7,10,21,0,0,4.499809670330265
3,26.24,83,1,28.79,2,8.9981,0,2012,7,10,22,0,0,4.9344739331306915
3,26.24,89,1,28.79,2,7.0015,0,2012,7,10,23,0,0,4.634728988229636
3,27.06,83,1,30.305,2,8.9981,0,2012,7,11,0,0,0,3.784189633918261
3,26.24,89,1,28.79,1,0.0,0,2012,7,11,1,0,0,2.6390573296152584
3,26.24,89,1,28.79,1,0.0,0,2012,7,11,2,0,0,1.6094379124341003
3,26.24,89,1,28.79,1,8.9981,0,2012,7,11,3,0,0,1.6094379124341003
3,26.24,89,1,28.79,1,8.9981,0,2012,7,11,4,0,0,1.9459101490553132
3,26.24,89,1,28.79,1,0.0,0,2012,7,11,5,0,0,3.713572066704308
3,26.24,89,1,28.79,1,8.9981,0,2012,7,11,6,0,0,5.220355825078324
3,27.06,83,1,30.305,2,7.0015,0,2012,7,11,7,0,0,6.208590026096629
3,27.88,79,1,31.82,2,11.0014,0,2012,7,11,8,0,0,6.513230110912307
3,28.7,74,1,33.335,2,8.9981,0,2012,7,11,9,0,0,5.793013608384144
3,29.52,62,1,34.09,2,8.9981,0,2012,7,11,10,0,0,5.272999558563747
3,31.16,58,1,35.605,2,8.9981,0,2012,7,11,11,0,0,5.43372200355424
3,31.98,43,1,34.85,2,0.0,0,2012,7,11,12,0,0,5.676753802268282
3,32.8,42,1,35.605,2,11.0014,0,2012,7,11,13,0,0,5.60947179518496
3,32.8,41,1,35.605,1,15.0013,0,2012,7,11,14,0,0,5.484796933490655
3,32.8,41,1,35.605,1,16.9979,0,2012,7,11,15,0,0,5.62040086571715
3,32.8,38,1,35.605,1,12.998,0,2012,7,11,16,0,0,6.018593214496234
3,32.8,31,1,34.85,1,15.0013,0,2012,7,11,17,0,0,6.721425700790643
3,31.98,38,1,34.09,1,16.9979,0,2012,7,11,18,0,0,6.70196036600254
3,30.34,48,1,33.335,1,15.0013,0,2012,7,11,19,0,0,6.450470422144176
3,30.34,51,1,33.335,1,11.0014,0,2012,7,11,20,0,0,6.180016653652572
3,29.52,58,1,33.335,1,15.0013,0,2012,7,11,21,0,0,5.968707559985366
3,29.52,58,1,33.335,1,16.9979,0,2012,7,11,22,0,0,5.497168225293202
3,28.7,58,1,32.575,2,16.9979,0,2012,7,11,23,0,0,5.0238805208462765
3,27.88,61,1,31.82,2,0.0,0,2012,7,12,0,0,0,4.02535169073515
3,27.06,61,1,31.06,2,0.0,0,2012,7,12,1,0,0,3.044522437723423
3,27.06,65,1,31.06,2,6.0032,0,2012,7,12,2,0,0,2.1972245773362196
3,26.24,69,1,30.305,1,7.0015,0,2012,7,12,3,0,0,2.302585092994046
3,26.24,73,1,30.305,1,7.0015,0,2012,7,12,4,0,0,1.6094379124341003
3,25.42,73,1,29.545,1,7.0015,0,2012,7,12,5,0,0,3.784189633918261
3,26.24,73,1,30.305,1,6.0032,0,2012,7,12,6,0,0,5.181783550292085
3,26.24,73,1,30.305,1,8.9981,0,2012,7,12,7,0,0,6.238324625039508
3,27.88,65,1,31.82,1,8.9981,0,2012,7,12,8,0,0,6.553933404025811
3,29.52,58,1,33.335,1,7.0015,0,2012,7,12,9,0,0,5.7899601708972535
3,30.34,48,1,33.335,1,11.0014,0,2012,7,12,10,0,0,5.365976015021851
3,31.16,45,1,34.09,1,7.0015,0,2012,7,12,11,0,0,5.3706380281276624
3,31.98,35,1,34.09,1,8.9981,0,2012,7,12,12,0,0,5.676753802268282
3,32.8,33,1,34.85,1,15.0013,0,2012,7,12,13,0,0,5.6240175061873385
3,31.98,33,1,34.09,1,15.0013,0,2012,7,12,14,0,0,5.342334251964811
3,32.8,36,1,35.605,1,12.998,0,2012,7,12,15,0,0,5.602118820879701
3,32.8,36,1,35.605,1,12.998,0,2012,7,12,16,0,0,6.0844994130751715
3,31.16,43,1,34.09,1,15.0013,0,2012,7,12,17,0,0,6.678342114654332
3,31.16,45,1,34.09,1,8.9981,0,2012,7,12,18,0,0,6.715383386334681
3,30.34,48,1,33.335,1,15.0013,0,2012,7,12,19,0,0,6.444131256700441
3,30.34,48,1,33.335,1,15.0013,0,2012,7,12,20,0,0,6.2422232654551655
3,29.52,48,1,33.335,1,15.0013,0,2012,7,12,21,0,0,5.921578419643816
3,29.52,51,1,33.335,1,11.0014,0,2012,7,12,22,0,0,5.762051382780177
3,28.7,51,1,32.575,2,15.0013,0,2012,7,12,23,0,0,5.351858133476067
3,28.7,54,1,32.575,2,11.0014,0,2012,7,13,0,0,0,4.553876891600541
3,27.88,54,1,31.82,2,7.0015,0,2012,7,13,1,0,0,4.07753744390572
3,27.06,61,1,31.06,2,6.0032,0,2012,7,13,2,0,0,2.833213344056216
3,27.88,61,1,31.82,2,0.0,0,2012,7,13,3,0,0,2.1972245773362196
3,27.06,61,1,31.06,2,0.0,0,2012,7,13,4,0,0,2.3978952727983707
3,27.06,56,1,31.82,2,6.0032,0,2012,7,13,5,0,0,3.5263605246161616
3,28.7,54,1,32.575,2,0.0,0,2012,7,13,6,0,0,4.844187086458591
3,28.7,54,1,32.575,2,0.0,0,2012,7,13,7,0,0,5.940171252720432
3,28.7,54,1,32.575,2,0.0,0,2012,7,13,8,0,0,6.569481420414296
3,29.52,51,1,33.335,2,0.0,0,2012,7,13,9,0,0,6.025865973825314
3,30.34,48,1,33.335,2,0.0,0,2012,7,13,10,0,0,5.5909869805108565
3,31.16,45,1,34.09,2,8.9981,0,2012,7,13,11,0,0,5.662960480135946
3,31.16,40,1,34.09,2,7.0015,0,2012,7,13,12,0,0,5.937536205082426
3,32.8,38,1,35.605,2,8.9981,0,2012,7,13,13,0,0,5.924255797414532
3,32.8,38,1,35.605,2,0.0,0,2012,7,13,14,0,0,5.910796644040527
3,32.8,36,1,35.605,2,7.0015,0,2012,7,13,15,0,0,5.8664680569332965
3,32.8,36,1,35.605,2,15.0013,0,2012,7,13,16,0,0,6.198478716492308
3,32.8,36,1,35.605,2,11.0014,0,2012,7,13,17,0,0,6.727431724850855
3,31.98,46,1,34.85,1,12.998,0,2012,7,13,18,0,0,6.447305862541213
3,30.34,51,1,33.335,1,11.0014,0,2012,7,13,19,0,0,6.1903154058531475
3,30.34,48,1,33.335,1,8.9981,0,2012,7,13,20,0,0,5.963579343618446
3,29.52,54,1,33.335,1,0.0,0,2012,7,13,21,0,0,5.700443573390687
3,30.34,45,1,33.335,1,0.0,0,2012,7,13,22,0,0,5.572154032177765
3,29.52,45,1,32.575,2,8.9981,0,2012,7,13,23,0,0,5.356586274672012
3,29.52,48,0,33.335,2,6.0032,0,2012,7,14,0,0,0,5.25227342804663
3,28.7,51,0,32.575,2,7.0015,0,2012,7,14,1,0,0,4.770684624465665
3,28.7,54,0,32.575,2,7.0015,0,2012,7,14,2,0,0,4.61512051684126
3,28.7,54,0,32.575,2,7.0015,0,2012,7,14,3,0,0,3.6888794541139363
3,27.06,61,0,31.06,3,7.0015,0,2012,7,14,4,0,0,2.1972245773362196
3,26.24,73,0,30.305,2,7.0015,0,2012,7,14,5,0,0,1.6094379124341003
3,26.24,78,0,29.545,2,6.0032,0,2012,7,14,6,0,0,3.5553480614894135
3,26.24,78,0,29.545,1,19.0012,0,2012,7,14,7,0,0,3.871201010907891
3,25.42,78,0,29.545,1,19.0012,0,2012,7,14,8,0,0,5.017279836814924
3,27.06,74,0,31.06,1,12.998,0,2012,7,14,9,0,0,5.641907070938114
3,29.52,70,0,34.09,2,6.0032,0,2012,7,14,10,0,0,5.993961427306569
3,29.52,70,0,34.09,2,7.0015,0,2012,7,14,11,0,0,6.0844994130751715
3,30.34,66,0,34.85,2,6.0032,0,2012,7,14,12,0,0,6.212606095751519
3,31.16,62,0,35.605,2,6.0032,0,2012,7,14,13,0,0,6.3818160174060985
3,32.8,55,0,37.88,1,7.0015,0,2012,7,14,14,0,0,6.448889394146858
3,32.8,55,0,37.88,1,11.0014,0,2012,7,14,15,0,0,6.327936783729195
3,29.52,79,0,34.85,2,23.9994,0,2012,7,14,16,0,0,6.338594078203183
3,28.7,79,0,33.335,3,11.0014,0,2012,7,14,17,0,0,6.126869184114185
3,29.52,79,0,34.85,1,8.9981,0,2012,7,14,18,0,0,5.860786223465865
3,29.52,84,0,35.605,1,6.0032,0,2012,7,14,19,0,0,6.066108090103747
3,29.52,84,0,35.605,1,6.0032,0,2012,7,14,20,0,0,5.87493073085203
3,28.7,84,0,33.335,1,15.0013,0,2012,7,14,21,0,0,5.594711379601839
3,28.7,79,0,33.335,1,12.998,0,2012,7,14,22,0,0,5.41610040220442
3,27.88,83,0,31.82,2,6.0032,0,2012,7,14,23,0,0,5.351858133476067
3,27.88,89,0,31.82,1,11.0014,0,2012,7,15,0,0,0,5.231108616854587
3,27.88,89,0,31.82,2,8.9981,0,2012,7,15,1,0,0,5.123963979403259
3,27.88,89,0,31.82,2,11.0014,0,2012,7,15,2,0,0,4.74493212836325
3,27.88,89,0,31.82,2,11.0014,0,2012,7,15,3,0,0,4.04305126783455
3,27.88,89,0,31.82,2,7.0015,0,2012,7,15,4,0,0,2.9444389791664403
3,27.88,89,0,31.82,1,8.9981,0,2012,7,15,5,0,0,2.1972245773362196
3,27.88,83,0,31.82,1,8.9981,0,2012,7,15,6,0,0,2.70805020110221
3,28.7,79,0,33.335,1,6.0032,0,2012,7,15,7,0,0,3.8501476017100584
3,28.7,84,0,33.335,2,8.9981,0,2012,7,15,8,0,0,4.890349128221754
3,29.52,79,0,34.85,2,0.0,0,2012,7,15,9,0,0,5.3981627015177525
3,31.16,66,0,36.365,1,8.9981,0,2012,7,15,10,0,0,5.945420608606575
3,33.62,52,0,38.635,1,11.0014,0,2012,7,15,11,0,0,6.111467339502679
3,34.44,47,0,38.635,1,7.0015,0,2012,7,15,12,0,0,6.192362489474872
3,35.26,41,0,39.395,1,7.0015,0,2012,7,15,13,0,0,6.173786103901937
3,36.9,37,0,40.91,1,16.9979,0,2012,7,15,14,0,0,6.16541785423142
3,35.26,47,0,40.15,1,8.9981,0,2012,7,15,15,0,0,6.192362489474872
3,35.26,41,0,39.395,1,15.0013,0,2012,7,15,16,0,0,6.20455776256869
3,32.8,59,0,38.635,1,32.9975,0,2012,7,15,17,0,0,6.077642243349034
3,29.52,79,0,34.85,3,23.9994,0,2012,7,15,18,0,0,5.7430031878094825
3,29.52,84,0,35.605,1,15.0013,0,2012,7,15,19,0,0,5.7430031878094825
3,29.52,79,0,34.85,1,16.9979,0,2012,7,15,20,0,0,5.683579767338681
3,29.52,79,0,34.85,1,6.0032,0,2012,7,15,21,0,0,5.407171771460119
3,29.52,74,0,34.85,1,7.0015,0,2012,7,15,22,0,0,4.867534450455582
3,29.52,79,0,34.85,1,8.9981,0,2012,7,15,23,0,0,4.51085950651685
3,29.52,79,1,34.85,3,7.0015,0,2012,7,16,0,0,0,3.7612001156935624
3,28.7,74,1,33.335,2,12.998,0,2012,7,16,1,0,0,2.3978952727983707
3,28.7,74,1,33.335,1,7.0015,0,2012,7,16,2,0,0,2.70805020110221
3,27.88,79,1,31.82,1,6.0032,0,2012,7,16,3,0,0,1.791759469228055
3,27.88,79,1,31.82,1,7.0015,0,2012,7,16,4,0,0,2.4849066497880004
3,27.06,78,1,30.305,1,7.0015,0,2012,7,16,5,0,0,3.912023005428146
3,27.88,79,1,31.82,1,8.9981,0,2012,7,16,6,0,0,4.941642422609304
3,29.52,70,1,34.09,1,6.0032,0,2012,7,16,7,0,0,6.180016653652572
3,30.34,66,1,34.85,1,7.0015,0,2012,7,16,8,0,0,6.502790045915623
3,31.16,62,1,35.605,1,11.0014,0,2012,7,16,9,0,0,5.8522024797744745
3,32.8,59,1,38.635,1,0.0,0,2012,7,16,10,0,0,5.225746673713202
3,34.44,53,1,40.15,1,15.0013,0,2012,7,16,11,0,0,5.204006687076795
3,34.44,49,1,39.395,1,8.9981,0,2012,7,16,12,0,0,5.4680601411351315
3,34.44,49,1,39.395,1,19.0012,0,2012,7,16,13,0,0,5.476463551931511
3,36.08,42,1,40.91,1,7.0015,0,2012,7,16,14,0,0,5.356586274672012
3,35.26,47,1,40.15,1,16.9979,0,2012,7,16,15,0,0,5.4680601411351315
3,31.16,66,1,36.365,3,39.0007,0,2012,7,16,16,0,0,5.955837369464831
3,31.16,66,1,36.365,3,39.0007,0,2012,7,16,17,0,0,6.626717749249025
3,34.44,53,1,40.15,1,0.0,0,2012,7,16,18,0,0,6.677083461247136
3,32.8,63,1,39.395,1,8.9981,0,2012,7,16,19,0,0,6.38856140554563
3,32.8,59,1,38.635,1,8.9981,0,2012,7,16,20,0,0,6.118097198041348
3,31.16,66,1,36.365,1,8.9981,0,2012,7,16,21,0,0,5.793013608384144
3,31.16,62,1,35.605,1,6.0032,0,2012,7,16,22,0,0,5.648974238161206
3,30.34,74,1,35.605,1,6.0032,0,2012,7,16,23,0,0,5.111987788356544
3,29.52,84,1,35.605,1,7.0015,0,2012,7,17,0,0,0,3.970291913552122
3,30.34,70,1,34.85,1,0.0,0,2012,7,17,1,0,0,3.2188758248682006
3,29.52,70,1,34.09,1,6.0032,0,2012,7,17,2,0,0,1.9459101490553132
3,29.52,66,1,34.09,1,0.0,0,2012,7,17,3,0,0,1.0986122886681098
3,29.52,62,1,34.09,1,0.0,0,2012,7,17,4,0,0,1.9459101490553132
3,27.88,74,1,31.82,1,6.0032,0,2012,7,17,5,0,0,3.6375861597263857
3,29.52,66,1,34.09,1,7.0015,0,2012,7,17,6,0,0,5.3612921657094255
3,30.34,70,1,34.85,2,0.0,0,2012,7,17,7,0,0,6.26530121273771
3,32.8,55,1,37.88,2,0.0,0,2012,7,17,8,0,0,6.493753839851686
3,33.62,49,1,38.635,2,15.0013,0,2012,7,17,9,0,0,5.768320995793772
3,34.44,49,1,39.395,2,12.998,0,2012,7,17,10,0,0,5.0689042022202315
3,35.26,47,1,40.15,2,0.0,0,2012,7,17,11,0,0,5.327876168789581
3,36.9,35,1,40.91,2,0.0,0,2012,7,17,12,0,0,5.537334267018537
3,37.72,31,1,40.91,1,12.998,0,2012,7,17,13,0,0,5.3981627015177525
3,38.54,29,1,41.665,1,16.9979,0,2012,7,17,14,0,0,5.365976015021851
3,37.72,31,1,40.91,1,11.0014,0,2012,7,17,15,0,0,5.497168225293202
3,37.72,29,1,40.91,1,11.0014,0,2012,7,17,16,0,0,5.942799375126701
3,37.72,29,1,40.91,1,0.0,0,2012,7,17,17,0,0,6.646390514847729
3,36.9,33,1,40.15,1,12.998,0,2012,7,17,18,0,0,6.648984550024776
3,36.08,35,1,39.395,1,16.9979,0,2012,7,17,19,0,0,6.304448802421981
3,35.26,34,1,37.88,1,11.0014,0,2012,7,17,20,0,0,6.056784013228625
3,33.62,52,1,38.635,1,8.9981,0,2012,7,17,21,0,0,5.808142489980444
3,32.8,55,1,37.88,1,15.0013,0,2012,7,17,22,0,0,5.497168225293202
3,31.98,59,1,37.12,1,12.998,0,2012,7,17,23,0,0,5.081404364984463
3,31.16,66,1,36.365,1,11.0014,0,2012,7,18,0,0,0,3.970291913552122
3,31.16,66,1,36.365,1,7.0015,0,2012,7,18,1,0,0,2.772588722239781
3,30.34,66,1,34.85,1,8.9981,0,2012,7,18,2,0,0,2.0794415416798357
3,30.34,66,1,34.85,1,8.9981,0,2012,7,18,3,0,0,1.3862943611198906
3,29.52,70,1,34.09,1,8.9981,0,2012,7,18,4,0,0,1.791759469228055
3,29.52,70,1,34.09,1,11.0014,0,2012,7,18,5,0,0,3.828641396489095
3,29.52,70,1,34.09,1,11.0014,0,2012,7,18,6,0,0,5.087596335232384
3,30.34,66,1,34.85,1,11.0014,0,2012,7,18,7,0,0,6.20455776256869
